-0.038972, 0.033081, -0.064159, 0.000000
-0.038557, 0.033096, -0.065622, 0.000000
-0.041878, 0.036186, -0.062535, 0.000000
-0.043867, 0.036640, -0.063830, 0.000000
-0.049581, 0.036400, -0.061558, 0.000000
-0.044776, 0.041406, -0.065639, 0.000000
-0.038875, 0.041583, -0.065052, 0.000000
-0.039353, 0.042254, -0.068971, 0.000000
-0.038929, 0.041920, -0.067151, 0.000000
-0.035595, 0.043872, -0.066806, 0.000000
-0.041756, 0.042546, -0.065217, 0.000000
-0.035088, 0.043253, -0.068391, 0.000000
-0.034285, 0.043015, -0.068311, 0.000000
-0.035479, 0.041454, -0.068841, 0.000000
-0.038742, 0.039355, -0.065018, 0.000000
-0.041120, 0.038211, -0.066152, 0.000000
-0.044313, 0.036370, -0.062419, 0.000000
-0.046017, 0.035720, -0.062436, 0.000000
-0.047533, 0.038689, -0.063100, 0.000000
-0.045834, 0.039434, -0.063510, 0.000000
-0.045703, 0.038203, -0.063883, 0.000000
-0.039073, 0.038016, -0.065764, 0.000000
-0.037929, 0.039604, -0.065725, 0.000000
-0.034350, 0.042564, -0.067561, 0.000000
-0.038229, 0.044999, -0.066784, 0.000000
-0.036693, 0.046331, -0.068445, 0.000000
-0.037650, 0.045440, -0.067343, 0.000000
-0.036290, 0.045134, -0.067443, 0.000000
-0.043939, 0.041164, -0.063578, 0.000000
-0.036384, 0.043075, -0.068195, 0.000000
-0.035127, 0.045431, -0.068408, 0.000000
-0.035940, 0.044287, -0.068671, 0.000000
-0.039975, 0.040186, -0.066004, 0.000000
-0.042229, 0.039283, -0.063732, 0.000000
-0.039647, 0.038577, -0.065722, 0.000000
-0.042292, 0.035868, -0.063796, 0.000000
-0.041505, 0.038059, -0.065788, 0.000000
-0.039726, 0.036785, -0.066044, 0.000000
-0.040163, 0.036605, -0.062678, 0.000000
-0.040958, 0.040338, -0.067115, 0.000000
-0.035757, 0.041377, -0.067651, 0.000000
-0.041241, 0.041110, -0.066416, 0.000000
-0.046301, 0.038718, -0.063654, 0.000000
-0.043722, 0.041213, -0.065395, 0.000000
-0.042433, 0.039359, -0.064274, 0.000000
-0.043589, 0.038953, -0.064659, 0.000000
-0.045167, 0.037769, -0.063805, 0.000000
-0.046762, 0.040948, -0.064399, 0.000000
-0.045558, 0.040724, -0.065050, 0.000000
-0.044352, 0.042800, -0.064879, 0.000000
-0.042951, 0.039357, -0.063169, 0.000000
-0.050010, 0.036000, -0.061421, 0.000000
-0.048683, 0.034888, -0.061907, 0.000000
-0.043292, 0.041963, -0.066262, 0.000000
-0.042569, 0.043694, -0.064440, 0.000000
-0.043822, 0.036768, -0.064216, 0.000000
-0.038072, 0.037216, -0.065636, 0.000000
-0.039309, 0.039854, -0.067233, 0.000000
-0.037109, 0.043415, -0.068842, 0.000000
-0.032925, 0.047406, -0.069864, 0.000000
-0.030258, 0.044047, -0.070131, 0.000000
-0.035568, 0.043946, -0.066859, 0.000000
-0.036229, 0.042105, -0.067159, 0.000000
-0.037976, 0.043393, -0.065522, 0.000000
-0.036091, 0.043316, -0.066018, 0.000000
-0.038935, 0.044278, -0.066701, 0.000000
-0.035848, 0.044089, -0.069513, 0.000000
-0.035532, 0.042159, -0.065839, 0.000000
-0.034679, 0.041919, -0.067480, 0.000000
-0.033660, 0.042970, -0.068614, 0.000000
-0.038472, 0.040010, -0.066713, 0.000000
-0.041510, 0.042091, -0.065719, 0.000000
-0.040377, 0.041609, -0.065552, 0.000000
-0.042113, 0.038004, -0.063617, 0.000000
-0.038198, 0.039405, -0.063894, 0.000000
-0.040831, 0.041936, -0.065834, 0.000000
-0.033014, 0.044549, -0.070592, 0.000000
-0.032657, 0.041851, -0.068915, 0.000000
-0.028754, 0.040522, -0.071029, 0.000000
-0.030201, 0.044576, -0.069673, 0.000000
-0.031568, 0.046772, -0.069423, 0.000000
-0.029919, 0.046314, -0.070384, 0.000000
-0.033352, 0.046070, -0.069555, 0.000000
-0.032190, 0.048408, -0.070889, 0.000000
-0.034652, 0.046738, -0.070120, 0.000000
-0.029962, 0.047280, -0.071263, 0.000000
-0.033696, 0.044898, -0.069197, 0.000000
-0.033473, 0.045035, -0.069050, 0.000000
-0.032230, 0.048482, -0.071357, 0.000000
-0.036525, 0.046686, -0.069308, 0.000000
-0.033058, 0.048485, -0.070096, 0.000000
-0.033743, 0.046165, -0.069438, 0.000000
-0.035694, 0.042846, -0.068303, 0.000000
-0.040976, 0.039982, -0.063016, 0.000000
-0.037935, 0.040879, -0.066001, 0.000000
-0.041124, 0.043832, -0.066061, 0.000000
-0.039767, 0.040783, -0.065564, 0.000000
-0.041480, 0.041658, -0.065283, 0.000000
-0.038987, 0.042143, -0.067444, 0.000000
-0.047664, 0.039239, -0.062678, 0.000000
-0.044591, 0.041458, -0.065514, 0.000000
-0.044480, 0.037612, -0.062555, 0.000000
-0.044209, 0.034968, -0.061914, 0.000000
-0.046004, 0.034802, -0.063616, 0.000000
-0.042929, 0.034271, -0.065417, 0.000000
-0.043888, 0.034963, -0.062215, 0.000000
-0.040993, 0.039554, -0.066135, 0.000000
-0.040650, 0.038864, -0.065992, 0.000000
-0.042171, 0.036060, -0.063259, 0.000000
-0.041519, 0.036576, -0.064727, 0.000000
-0.047713, 0.034448, -0.060603, 0.000000
-0.045502, 0.032525, -0.063089, 0.000000
-0.039017, 0.036368, -0.064246, 0.000000
-0.038046, 0.036246, -0.065341, 0.000000
-0.041168, 0.038613, -0.064758, 0.000000
-0.045646, 0.034042, -0.060410, 0.000000
-0.048594, 0.033385, -0.061325, 0.000000
-0.044979, 0.036241, -0.063808, 0.000000
-0.036751, 0.038278, -0.067508, 0.000000
-0.042122, 0.039525, -0.063919, 0.000000
-0.039736, 0.040337, -0.066023, 0.000000
-0.039616, 0.044271, -0.068089, 0.000000
-0.038584, 0.042888, -0.066712, 0.000000
-0.042964, 0.038690, -0.063382, 0.000000
-0.038575, 0.039864, -0.066827, 0.000000
-0.040923, 0.035478, -0.063942, 0.000000
-0.047020, 0.037606, -0.060899, 0.000000
-0.046363, 0.037878, -0.063214, 0.000000
-0.043821, 0.042820, -0.066290, 0.000000
-0.037082, 0.048643, -0.069837, 0.000000
-0.031887, 0.052691, -0.071213, 0.000000
-0.032610, 0.053685, -0.071670, 0.000000
-0.033458, 0.052859, -0.070802, 0.000000
-0.031490, 0.050342, -0.071862, 0.000000
-0.033062, 0.047424, -0.070288, 0.000000
-0.030405, 0.044595, -0.069935, 0.000000
-0.035202, 0.047555, -0.067811, 0.000000
-0.037508, 0.044622, -0.067616, 0.000000
-0.032859, 0.041870, -0.069443, 0.422193
-0.019936, 0.046042, -0.073922, 0.385349
-0.016167, 0.050200, -0.109558, 0.518205
0.002848, 0.052424, -0.112712, 0.558518
0.034752, 0.046945, -0.168145, 0.496966
0.098433, 0.035408, -0.235667, 0.498916
0.097083, 0.028591, -0.263944, 0.467924
0.121649, 0.021109, -0.307743, 0.488080
0.127550, 0.018079, -0.310340, 0.485046
0.147178, 0.004090, -0.321296, 0.604465
0.152065, -0.004601, -0.319791, 0.727785
0.168278, -0.019992, -0.379517, 0.857824
0.169486, -0.035028, -0.383092, 0.848288
0.181235, -0.056170, -0.389980, 0.836801
0.201409, -0.074654, -0.400405, 0.820980
0.229451, -0.088171, -0.433012, 0.791504
0.238452, -0.097074, -0.439044, 0.783052
0.244680, -0.105733, -0.439748, 0.784785
0.255305, -0.118844, -0.442961, 0.820113
0.274016, -0.128394, -0.446487, 0.775466
0.276738, -0.133885, -0.450290, 0.818162
0.326795, -0.151414, -0.433735, 0.603164
0.335171, -0.155670, -0.436680, 0.656914
0.355711, -0.165820, -0.438995, 0.515171
0.381985, -0.175391, -0.396990, 0.528825
0.393796, -0.179135, -0.386583, 0.516038
0.398934, -0.187844, -0.374738, 0.470091
0.397896, -0.191661, -0.368404, 0.446901
0.421238, -0.195113, -0.349508, 0.501300
0.434957, -0.195046, -0.331205, 0.523840
0.447899, -0.195538, -0.333878, 0.533377
0.481555, -0.201463, -0.299470, 0.504118
0.481711, -0.202007, -0.290296, 0.476376
0.510843, -0.208749, -0.248234, 0.515821
0.527800, -0.214111, -0.245314, 0.498049
0.525539, -0.216441, -0.239060, 0.473992
0.555008, -0.221790, -0.223708, 0.493065
0.568200, -0.226338, -0.222866, 0.459254
0.570506, -0.231535, -0.184214, 0.486563
0.563897, -0.234686, -0.174404, 0.515171
0.598004, -0.241445, -0.160788, 0.522107
0.624529, -0.252404, -0.156944, 0.505418
0.616966, -0.256089, -0.140630, 0.482228
0.635573, -0.248378, -0.094645, 0.506502
0.659907, -0.243118, -0.098294, 0.497399
0.662926, -0.247393, -0.094768, 0.671435
0.692536, -0.243596, -0.042915, 0.741439
0.712829, -0.235365, -0.049958, 0.791504
0.753593, -0.225071, -0.050093, 0.817729
0.774644, -0.212332, -0.005622, 0.826181
